771444398|11:55|Ari J. Issler, Ben Snyder|Drama|Jun 9, 2017|Aug 8, 2017||NR|80|Gravitas Ventures|Victor Almanzar, Ari J. Issler, Ben Snyder|U.S. Marine Nelson Sanchez has run out of time. After being honorably discharged and returning to his economically depressed hometown, Nelson must face the consequences of the violent past he thought he had escaped. Trying desperately to survive the day, Nelson charts an unlikely path to redemption. In a place where the only options appear to be the street or the military, 11:55 captures a young man's escape from the cycles of violence that have defined him.|0/10|5|5|0|||||4.2/5|358
771447745|Diary Of A Wimpy Kid: The Long Haul|David Bowers|Comedy, Kids & Family|May 19, 2017|Aug 8, 2017|$20,737,440|PG (for some rude humor)||20th Century Fox|Adam Sztykiel|In DIARY OF A WIMPY KID: THE LONG HAUL, based on the record-breaking book series, a family road trip to attend Meemaw's 90th birthday party goes hilariously off course--thanks to Greg's newest scheme to (finally!) become famous.|4.1/10|69|13|56|4.6/10|21|5|16|2.5/5|5,597
771449074|Wakefield|Robin Swicord|Drama|May 19, 2017|Aug 1, 2017||R (for some sexual material and language)|106|IFC Films|Robin Swicord|In Robin Swicord's adaptation of E.L. Doctorow's short story, successful suburbanite commuter Howard Wakefield (Bryan Cranston) takes a perverse detour from family life: He vanishes without a trace. Hidden in the attic of his carriage house garage, surviving by scavenging at night, Howard secretly observes the lives of his wife (Jennifer Garner) and children and neighbors. WAKEFIELD becomes a fraught meditation on marriage and identity, as Howard slowly realizes that he has not in fact left his family, he has left himself.|6.6/10|64|49|15|6.9/10|21|14|7|3.2/5|6,828
771449915|The Exception (The Kaiser's Last Kiss)|David Leveaux|Art House & International, Drama|Jun 2, 2017|Aug 8, 2017|$707,952|R (for sexuality, graphic nudity, language and brief violence)|107|A24 and DIRECTV|Simon Burke (II)|A riveting World War II thriller that is filled with espionage and romance in equal measure, The Exception follows German soldier Stefan Brandt (Jai Courtney) as he goes on a mission to investigate exiled German Monarch Kaiser Wilhelm II (Christopher Plummer). The Kaiser lives in a secluded mansion in The Netherlands, and as Germany is taking over Holland, the country's authorities are concerned that Dutch spies may be watching the Kaiser. As Brandt begins to infiltrate the Kaiser's life in search of clues, he finds himself drawn into an unexpected and passionate romance with Mieke (Lily James), one of the Kaiser's maids whom Brandt soon discovers is secretly Jewish. When Heinrich Himmler (Eddie Marsan), Head of the SS, decides to come for an unexpected visit with a large platoon of Nazis in tow, the stage is set for a breathtaking showdown, as secrets are revealed, allegiances are tested, and Brandt is forced to make the ultimate choice between honoring his country and following his heart.|6.2/10|55|41|14|6.2/10|14|11|3|3.6/5|3,455
771452144|Don't Knock Twice|Caradog W. James|Horror, Mystery & Suspense|Feb 3, 2017|Aug 1, 2017||R (for horror violence and language)|93|Red & Black Films|Mark Huckerby, Nick Ostler|"""Knock once to wake her from her bed, twice to raise her from the dead..."" So goes a disturbing urban legend involving an abandoned house supposedly inhabited by a vengeful, child-stealing witch. When troubled teen Chloe (Lucy Boynton) raps at the door one night, she has no idea the horror she's about to unleash. Fleeing to the country home of her estranged mother (Katee Sackhoff)-a recovering addict who's turned her life around to become a famous artist-Chloe must learn to trust the woman who gave her up years ago in order to stop the bloodthirsty, shape-shifting demon stalking them. This wild supernatural shocker delivers a barrage of nonstop jolts and searing nightmare images."|4.9/10|21|5|16|||||2.5/5|690
771455105|House On Willow Street|Alastair Orr|Horror|Mar 24, 2017|Aug 1, 2017||NR|90|IFC Midnight|Alastair Orr|The perfect kidnapping goes gruesomely awry in this shock-a-minute, supernatural wild ride. Led by the tough-as-nails Hazel (You're Next's Sharni Vinson), a band of desperate criminals abduct Katherine (Carlyn Burchell), the daughter of an ultra-wealthy family, for ransom. What the gang doesn't realize is that although they have Katherine's body, her soul is already in possession of a demonic force that's about to turn the tables on them. Cue a cavalcade of carnage, all building up to a totally twisted, off-the-rails finale.|5.2/10|9|6|3|||||3.6/5|819
771455664|Brave New Jersey|Jody Lambert|Comedy|Aug 4, 2017|Aug 4, 2017|$14,105|NR|91|Gravitas Ventures|Jody Lambert, Michael Dowling|"It was the original Fake News story. In a small New Jersey town on the night of Orson Welles's legendary 1938 ""War of the Worlds"" radio broadcast, the hoax that terrified millions into believing Martians were invading America, citizens face what they think is their last night on Earth. The over-worked town's mayor Clark (Tony Hale, ""Veep"") will take a chance on love. The neglected housewife, Lorraine (Heather Burns, ""Manchester By The Sea"") will break free from her big-cheese husband (Sam Jaeger, ""Parenthood""). The demure schoolteacher Peg (Anna Camp, ""Pitch Perfect"") will become a warrior. The aimless reverend (Dan Bakkedahl, ""Life in Pieces"") will rediscover his faith. The scared Sheriff (Mel Rodriguez, ""The Last Man on Earth"") will find his courage. And the reclusive war veteran (Raymond J. Barry, ""Training Day"") will become a hero as he convinces the town to fight the aliens. All these characters join forces for a final ""battle"" that leads to a surprising and hilarious outcome. An alien invasion comedy where the aliens never show up."|5.7/10|19|9|10|5/10|6|1|5|3.3/5|157
771458365|The Ottoman Lieutenant|Joseph Ruben|Drama|Mar 10, 2017|Aug 1, 2017|$173,750|NR (for some war violence.)|100|Paladin|Jeff Stockwell|THE OTTOMAN LIEUTENANT is the first movie to explore the eastern front of World War I, and tells the story of a beautiful, strong-willed woman (Hera Hilmar), who, frustrated by ongoing injustice at home, leaves the United States after meeting Jude, an American doctor (Josh Hartnett) who runs a remote medical mission within the Ottoman Empire - a world both exotic and dangerous, and on the brink of what is about to become the first World War. There, she finds her loyalty to Jude and the mission's founder, (Ben Kingsley) tested when she falls in love with a lieutenant in the Ottoman Imperial Army (Michiel Huisman). Now, with invading army forces at their doorstep, and the world about to plunge into all-out war, she must decide if she wants to be what other people want her to be, or to be herself.|3.5/10|34|6|28|3/10|12|0|12|3.1/5|792
771458509|Kung-Fu Yoga|Stanley Tong|Action & Adventure, Comedy|Jan 27, 2017|Aug 8, 2017|$353,851|NR|107|Well Go USA Entertainment||Jack (Jackie Chan), a world-renowned archaeology professor, and his team are on a grand quest to locate a lost ancient Indian treasure when they are ambushed by a team of mercenaries and left for dead. Using his vast knowledge of history and kung fu, Jack leads his team on a fast-paced race around the world to beat the mercenaries to the treasure and save an ancient culture in this hilarious, breakneck action-comedy that reunites Chan with acclaimed director Stanley Tong (Rumble in the Bronx, Supercop).|4.7/10|22|11|11|4.2/10|7|4|3|2.9/5|778
771459176|Fun Mom Dinner|Alethea Jones|Comedy|Aug 4, 2017|Aug 4, 2017||R (for language throughout, crude sexual material, and drug use)|89|Voltage Pictures|Julie Rudd|"Four moms whose only common ground is their kids' preschool class, decide to get together for a harmless ""fun mom dinner."" The night begins as a disaster, but the combination of alcohol, karaoke, and a cute bartender, leads to an unforgettable night where these seemingly different women realize they have more in common than motherhood and men."|4.5/10|27|9|18|3.9/10|9|3|6|2.8/5|244
