771377259|Second Opinion: Laetrile at Sloan-Kettering|Eric Merola|Documentary, Drama|Aug 29, 2014|Aug 3, 2015||NR|75|Merola Productions|Eric Merola|"The War On Cancer, launched in the early 1970s, set the stage for a massive influx of new ideas in fighting the disease of cancer. Memorial Sloan-Kettering Cancer Center, America's leading cancer research center at the time, was assigned the task of testing an unconventional therapy called ""Laetrile"" in an effort to curb the public's ""false hope"" in the alleged ""quack"" therapy. Ralph W. Moss PhD, a young and eager science writer, was hired by Sloan-Kettering's public relations department in 1974 to help brief the American public on the center's contribution to the War On Cancer. One of his first assignments was to write a biography about Dr. Kanematsu Sugiura, one of the Center's oldest and leading research scientists as well as the original co-inventor of chemotherapy. (C) Merola"|5.9/10|12|7|5|4.9/10|5|2|3|3.8/5|118
771377272|Faults|Riley Stearns|Drama, Mystery & Suspense|Mar 6, 2015|Aug 3, 2015||NR|89|Screen Media Films|Riley Stearns|Claire is under the grip of a mysterious new cult called Faults. Desperate to be reunited with their daughter, Claire's parents recruit one of the world's foremost experts on mind control, Ansel Roth. (C) Screen Media|7.1/10|36|33|3|6.9/10|9|7|2|3.5/5|4,329
771378223|The Rise and Rise of Bitcoin|Nicholas Mross|Documentary, Special Interest|Oct 3, 2014|Aug 3, 2015||NR|96|Gravitas Ventures|Daniel Mross, Patrick Lope, Nicholas Mross|Dan is a 35 year old computer programmer from Pittsburgh who lives a busy life. Along with balancing work, his marriage, and raising his three boys, Dan spends much of his time actively involved in all things Bitcoin. After discovering Bitcoin in 2011, his love and obsession for the crypto-currency was born, revealing an uncharted world of new possibilities for him to explore. Join us as we take a journey through the rapidly growing world of Bitcoin. Along the way, we'll follow the stories of entrepreneurs and startups that are helping shape the new financial frontier. We'll look at the competitive mining market and the various subcultures within the Bitcoin community. You'll encounter a variety of characters and opinions as we examine the social and political impact of an open-source digital currency. Will the rise of Bitcoin bring a monetary paradigm shift that will forever change the world? (C) Gravitas Ventures|6.1/10|9|6|3|||||4/5|271
771378292|Match|Stephen Belber|Comedy, Drama|Jan 14, 2015|Aug 10, 2015|$30,469|R (for language, sexual dialogue and some drug use)|94|IFC Films|Stephen Belber|A Seattle couple travels to New York to interview an eccentric former choreographer.|6.6/10|37|28|9|6/10|16|11|5|3.6/5|1,964
771379340|Comet|Sam Esmail|Comedy, Drama, Romance|Dec 5, 2014|Jul 28, 2015||R (for language including sexual references, and some drug use)|91|IFC Films|Sam Esmail|Justin Long and Emmy Rossum are star-crossed lovers whose relationship blooms and unravels over the course of six years in this mysterious, dazzlingly original romance. When a chance encounter brings together the cynical Dell (Long) and the quick-witted Kimberly (Rossum), the stage is set for a tempestuous love affair that unfolds like a puzzle. As the film zigzags back and forth in time-from a meteor shower in LA, to an encounter in a Paris hotel room, to a fateful phone call-an unforgettable portrait of a relationship emerges. Sumptuously shot and boasting incredible chemistry between the leads, Comet is a one-of-a-kind cosmic love story. (C) IFC Films|5.4/10|29|12|17|5.3/10|14|4|10|3.3/5|3,388
771379776|Jauja|Lisandro Alonso|Comedy, Drama|Mar 20, 2015|Jul 28, 2015||NR|108|Cinema Guild|Lisandro Alonso, Fabián Casas|"A remote military outpost in Patagonia, 1882, during the so-called ""Conquest of the Desert"", a genocidal campaign against the aboriginal population of the region. Acts of savagery abound on all sides. Captain Gunnar Dinesen has come from Denmark with his fifteen year-old daughter to take an engineering job with the Argentine army. Being the only female in the area, Ingeborg creates quite a stir among the men. She falls in love with a young soldier, and one night they run away together. When he wakes up the Captain realises what has happened and decides to venture into enemy territory to find the young couple. Jauja is the story of a man's desperate search for his daughter, a solitary quest that takes us to a place beyond time, where the past vanishes and the future has no meaning.(C) Cinema Guild"|7.3/10|62|55|7|7.3/10|20|19|1|3.2/5|2,019
771379792|Madame Bovary|Sophie Barthes|Art House & International, Drama|Jun 12, 2015|Aug 4, 2015|$183,185|R (for some sexuality/nudity)|118|Alchemy|Sophie Barthes, Felipe Marino|Set in Normandy, France, this is the classic story of Emma Bovary, a young beauty who impulsively marries small-town doctor, Charles Bovary, to leave her father's pig farm far behind. But after being introduced to the glamorous world of high society, she soon becomes bored with her stodgy husband and mundane life, and seeks prestige and excitement outside the bonds of marriage.|5.7/10|68|29|39|5.9/10|20|7|13|2.6/5|2,934
771380168|The Water Diviner|Russell Crowe|Drama|Apr 24, 2015|Jul 28, 2015||R (for war violence including some disturbing images)|111|Warner Bros. Pictures|Andrew Anastasios, Andrew Knight|An Australian man travels to Turkey after the Battle of Gallipoli to try and locate his three missing sons.|6/10|147|91|56|6/10|37|20|17|3.5/5|13,380
771380369|The Salvation|Kristian Levring|Drama, Western|Feb 27, 2015|Aug 4, 2015||R (for violence throughout)|100|IFC Films|Kristian Levring, Anders Thomas Jensen|The mighty Mads Mikkelsen unleashes a maelstrom of bloodshed in the Wild West in this white-knuckle tale of revenge. When he lays waste to the scoundrels who killed his wife and son, a Danish ex-soldier (Mikkelsen) incurs the wrath of a sadistic gang leader hell-bent on hunting him down. Exploding with eye-popping action, dazzlingly dramatic frontier landscapes, and a smoldering performance by Eva Green, The Salvation is a rip-roaring, blood-spattered saga of sin and redemption. (C) IFC Films|6.4/10|78|56|22|6.5/10|20|16|4|3.5/5|5,279
771380388|White God|Kornél Mundruczó|Art House & International, Drama|Mar 27, 2015|Jul 28, 2015||R (for violent content including bloody images, and language)|117|Magnolia Pictures|Kata Wéber, Kornél Mundruczó, Viktoria Petranyi|When young Lili is forced to give up her beloved dog Hagen, because it's mixed-breed heritage is deemed 'unfit' by The State, she and the dog begin a dangerous journey back towards each other. At the same time, all the unwanted, unloved and so-called 'unfit' dogs rise up under a new leader, Hagen, the one-time housepet who has learned all too well from his 'Masters' in his journey through the streets and animal control centers how to bite the hands that beats him.|7.6/10|105|93|12|7.6/10|26|24|2|3.6/5|7,695
