771203390|Even the Rain (Meme La Pluie)|Iciar Bollain|Art House & International, Drama|Feb 18, 2011|May 16, 2011|$558,342|NR|103|Vitagraph Films|Paul Laverty|"TAMBIEN LA LLUVIA sets up an intriguing dialogue about Spanish imperialism through incidents taking place some 500 years apart, while examining the personal belief systems of the members of a film crew headed by director Sebastian (Gael Garcia Bernal) and his producer Costa (Luis Tosar) who arrive in Bolivia to make a revisionist film about the conquest of Latin America. Set in February and March of 2000 when real-life protests against the privatization of water rocked the nation, the film reflexively blurs the line between fiction and reality in what Variety calls ""a powerful, richly layered indictment of the plight of Latin America's dispossessed."" Carlos Aduviri is dynamic as a local who is cast as a 15th century native in the film, but when the make-up and loin cloth come off, he sails into action protesting his community's deprivation of water at the hands of the government. Meanwhile, Gael Garcia Bernal's Idealist film director is as relentless as Werner Herzog infamously was in making FITZCARALDO, pushing ahead against all odds, ignoring the prevailing danger about to disrupt at any moment. Despite the devastation emerging around him, Sebastian seems unable to engage with any emotion over than a dogmatic desire to get his film done. And of course, the film also recalls themes in Herzog's AGUIRRE, THE WRATH OF GOD and the film-within-a-film scenes are as brutal as any in APOCALYPTO. -- (C) Official Site"|6.9/10|60|52|8|7.6/10|19|17|2|3.9/5|6,542
771204555|I Want Your Money|Ray Griggs|Documentary, Special Interest|Oct 15, 2010|May 17, 2011|$425,899|PG (for thematic elements, brief language and smoking)|92|Freestyle Releasing|Ray Griggs, Randall Norman DeSoto|Set against the backdrop of America's growing disproval of current economic policies, I Want Your Money takes a provocative look at our nation's deeply depressed economy using the words and actions of Presidents Reagan and Obama. The film exposes the shocking reality of a bloated government while offering alternatives to help steer the United States back towards firm fiscal ground. By utilizing interviews with key leaders of America's conservative movement - Newt Gingrich, Steve Forbes, Mike Huckabee - movie clips, dramatic portrayals, music, graphics and even comedic animation, I Want Your Money tells the story in the plainest terms of the choice between 'Reganomics' and 'Obamanomics'. -- (C) Freestyle Releasing|4.1/10|8|1|7|||||3.5/5|2,041
771209003|I Saw the Devil|Kim Jee-woon|Art House & International, Mystery & Suspense|Mar 4, 2011|May 10, 2011|$128,392|NR|143|Magnolia Releasing|Hoon-jung Park, Kim Jee-woon|I SAW THE DEVIL is a shockingly violent and stunningly accomplished tale of murder and revenge from Korean genre master KIM Jee-woon (The Good, The Bad, The Weird and A Tale of Two Sisters). Oldboy's CHOI Min-sik plays Kyung-chul, a dangerous psychopath who kills for pleasure. The embodiment of pure evil, he has committed horrifying and senselessly cruel serial murders on defenseless victims, successfully eluding capture by the police. On a freezing, snowy night, his latest victim is the beautiful Ju-yeon, daughter of a retired police chief and pregnant fiancée of elite special agent Soo-hyun (The Good, The Bad, The Weird's LEE Byung-hyun). Obsessed with revenge, Soo-hyun decides to track down the murderer, even if doing so means becoming a monster himself. And when he finds Kyung-chul, turning him in to the authorities is the last thing on his mind. The lines between good and evil fall away in this diabolically twisted game of cat and mouse. Pushing the concept of revenge to its most extreme limits, KIM Jee-woon brilliantly transcends the police procedural and serial killer genres in surprising and thrilling new ways. -- (C) Magnet|7.1/10|82|66|16|6.7/10|17|11|6|4/5|18,142
771210511|Forget Me Not|Alexander Holt, Lance Roehrig|Romance|Mar 1, 2011|May 17, 2011||R|90|Cinema Epoch|Mark Underwood|Taking place over twenty four hours, the story centres on Will Fletcher, a passionate musician, and Eve Fisher, a beautiful, free-spirited woman who works in the local bar. Whilst struggling to cope with a tragic secret, Will saves Eve from a drunken customer at closing time and their paths become inextricably linked. Intrigued by one another, they journey through London, not knowing what the night holds or what the day may bring. As dawn turns to light and the two draw ever closer, can Will reveal the truth to Eve?|5.8/10|12|8|4|6.3/10|6|5|1|3.4/5|721
771217412|Justin Bieber: Never Say Never|Jon M. Chu|Documentary, Musical & Performing Arts|Feb 11, 2011|May 13, 2011|$73,000,942|G|105|Paramount Pictures||Justin Bieber: Never Say Never is the inspiring true story and rare inside look at the rise of Justin from street performer in the small town of Stratford, Ontario to internet phenomenon to global super star culminating with a dream sold out show at the famed Madison Square Garden in 3-D. -- (C) Paramount|5.8/10|105|68|37|5.6/10|32|18|14|3.5/5|62,218
771220873|The Other Woman|Don Roos|Drama|Feb 4, 2011|May 17, 2011|$20,585|R|102|IFC Films|Don Roos|"Natalie Portman (BLACK SWAN, STAR WARS) lights up the screen in this frank, funny, and heart-wrenching adaptation of bestselling author Ayelet Waldman's novel about life, loss, and family, ""LOVE AND OTHER IMPOSSIBLE PURSUITS."" Emilia (Portman) is a Harvard law school graduate and a newlywed, having just married Jack (Scott Cohen, THE UNDERSTUDY), a high-powered New York lawyer, who was her boss - and married - when she began working at his law firm. Unfortunately, her life takes an unexpected turn when Jack and Emilia lose their newborn daughter. Emilia struggles through her grief to connect with her new stepson William (Charlie Tahan, I AM LEGEND), while also trying to overcome a long-standing rift in her relationship with her father caused by his own infidelity. But perhaps the most difficult obstacle of all for Emilia is trying to cope with the constant interferences of her husband's angry, jealous ex-wife, Carolyn (Lisa Kudrow, FRIENDS, ANALYZE THIS). Ultimately, Emilia's and Charlie's playful and sometimes tender exchanges help Emilia to open her heart. Can Emilia rediscover her own capacity for love in time to salvage her failing marriage, mend fences with her parents and build a family from the wreckage? Directed by Don Roos (THE OPPOSITE OF SEX) from his own screenplay, this tearful, terrific tale proves that even with a pursuit like love, nothing is impossible... -- (C) IFC Films"|5.5/10|45|17|28|5.2/10|18|5|13|3.1/5|15,098
771225438|No Strings Attached|Ivan Reitman|Comedy, Television, Romance|Jan 21, 2011|May 10, 2011|$70,300,000|R (for sexual content, language and some drug material)|108|Paramount Pictures|Elizabeth Meriweather, Elizabeth Meriwether|"In this comedy, Emma (Natalie Portman) and Adam (Ashton Kutcher) are life-long friends who almost ruin everything by having sex one morning. In order to protect their friendship, they make a pact to keep their relationship strictly ""no strings attached."" ""No strings"" means no jealousy, no expectations, no fighting, no flowers, no baby voices. It means they can do whatever they want, whenever they want, in whatever public place they want, as long as they don't fall in love. The questions become - Can you have sex without love getting in the way? And can their friendship survive? -- (C) Paramount"|5.3/10|168|81|87|5.4/10|44|23|21|3.3/5|89,035
771234243|That's What I Am|Mike Pavone|Comedy, Drama|Apr 29, 2011|May 16, 2011||PG (for thematic material throughout, language and some bullying.)|101|Samuel Goldwyn Films|Michael Pavone, Mike Pavone|"Set in California against the backdrop of the mid-sixties, That's What I Am is a coming-of-age story that follows 12-year-old Andy Nichol (Chase Ellison), a bright student who, like most kids his age, will do anything to avoid conflict for fear of suffering overwhelming ridicule and punishment from his junior high school peers. Everyone's favorite teacher, Mr. Simon (Ed Harris), pairs Andy with the school's biggest outcast and social pariah, Stanley aka ""Big G"" (Alexander Walters), on a critical school project. Sporting thick orange hair, a head too big for his body and ears too big for his head, ""Big G"" has been the object of ridicule since grade school. Before long, Andy will learn that there was truly a method behind Mr. Simon's madness as to why he teamed these two up. After a dramatic incident in the schoolyard, teachers and parents rethink their roles in school and society. Principal Kelner (Amy Madigan) suspends a school bully for brutally beating up a female classmate. The vindictive father of the bully makes Mr. Simon the target of a malicious rumor about his sexuality, causing Mr. Simon to question his calling as an educator and mentor to his students. When Andy watches ""Big G"" fearlessly confront the school bully about the incident, a series of events are triggered. Much to Andy's surprise, he learns that ""Big G"" is a brilliant, kind, tolerant human being, who as more dignity than anyone Andy has ever encountered. Big G personifies Mr. Simon's four word answer on how to obtain world peace: HUMAN DIGNITY + COMPASSION = PEACE. -- (c)Samuel Goldwyn Films"|5.5/10|20|12|8|5.7/10|9|6|3|3.7/5|1,782
265827371|Kes|Ken Loach|Art House & International, Classics, Drama|Jan 1, 1969|Apr 19, 2011||PG-13 (for language, nudity and some teen smoking)|112|Image Entertainment|Ken Loach, Tony Garnett, Barry Hines|"In this 1969 Ken Loach film, a 15-year-old named Billy Casper (played by acting newcomer David Bradley) suffers abuse both at home and at school in Yorkshire, England. At his home in the working-class section of Barnsley, Billy's brother beats him and his family neglects him. At school, most of his teachers ridicule and reject him, especially sadistic Mr. Sugden (Brian Glover. Like other downtrodden children in an outmoded social system favoring the ruling class, Billy appears headed for a menial job with no future. Consequently, he has no motivation and nothing to look forward to, until the day he finds a kestrel -- a European falcon with the ability to hover against strong wind. The bird, a fledgling, is akin to the boy, who must withstand winds of his own. It is not surprising, therefore, that Billy finds meaning in befriending and caring for the baby kestrel. He raises, nurtures, and trains the falcon, whom he calls ""Kes."" Its development gives him hope that he too will one day develop, that he too will gain the skills to fly against the wind. Then Billy opts to spend his brother's track money on food for Kes, which sets the stage for a grave disagreement betwen the young men and an unhappy outcome. ~ Mike Cummings, Rovi"|9.6/10|31|31|0|0/10|7|7|0|4.2/5|9,112
770672991|Harry Potter and the Deathly Hallows - Part 1|David Yates (II)|Action & Adventure, Drama, Kids & Family, Mystery & Suspense, Science Fiction & Fantasy|Nov 19, 2010|Apr 15, 2011|$294,980,434|PG-13 (for some sequences of intense action violence, frightening images and brief sexuality)|146|Warner Bros. Pictures|Steve Kloves|The first installment of the two-film adaptation of Harry Potter and the Deathly Hallows follows Harry (Daniel Radcliffe), Ron (Rupert Grint), and Hermione (Emma Watson) as they search for the pieces of Voldemort's (Ralph Fiennes) soul that he extracted from his being and hid in obscure locations both far and wide. If the trio is unable to locate and destroy them all, Voldemort will remain immortal. Despite their long friendship, a combination of dark forces, romantic tensions, and long-held secrets threaten to sabotage the mission. David Yates directs. ~ Tracie Cooper, Rovi|7.1/10|271|211|60|7.1/10|50|36|14|4.1/5|351,028
