771260322|Knight of Cups|Terrence Malick|Drama, Romance|Mar 4, 2016|Jun 21, 2016|$370,700|R (for some nudity, sexuality and language)|118|Broad Green Pictures|Terrence Malick|Knight of Cups follows writer Rick (Christian Bale, The Fighter, American Hustle) on an odyssey through the playgrounds of Los Angeles and Las Vegas as he undertakes a search for love and self. Even as he moves through a desire-laden landscape of mansions, resorts, beaches and clubs, Rick grapples over complicated relationships with his brother (Wes Bentley) and father (Brian Dennehy). His quest to break the spell of his disenchantment takes him on a series of adventures with six alluring women: rebellious Della (Imogen Poots); his physician ex-wife, Nancy (Cate Blanchett); a serene model Helen (Freida Pinto); a woman he wronged in the past Elizabeth (Natalie Portman); a spirited, playful stripper Karen (Teresa Palmer); and an innocent Isabel (Isabel Lucas), who helps him see a way forward. Rick moves in a daze through a strange and overwhelming dreamscape -- but can he wake up to the beauty, humanity and rhythms of life around him? The deeper he searches, the more the journey becomes his destination. The 7th film from director Terrence Malick (The Thin Red Line, Tree of Life), Knight of Cups (the title refers to the Tarot card depicting a romantic adventurer guided by his emotions) offers both a vision of modern life and an intensely personal experience of memory, family, and love. Knight of Cups is produced by Nicolas Gonda, Sarah Green and Ken Kao. Prominent crew includes cinematographer Emmanuel Lubezki (Gravity, Birdman), production designer Jack Fisk, costume designer Jacqueline West, and composer Hanan Townshend (To The Wonder). The film's ensemble cast also includes Antonio Banderas, Cherry Jones and Armin Mueller-Stahl.|5.7/10|170|79|91|5.5/10|43|17|26|2.8/5|6,300
771315537|Ray Harryhausen: Special Effects Titan|Gilles Penso|Art House & International, Documentary, Special Interest, Television|Nov 27, 2011|Jun 28, 2016||NR|97|Frenetic Arts|Gilles Penso|A look at special effects wizard Ray Harryhausen and the impact his innovations have had on modern day cinema. High profile directors such as Peter Jackson, Guillermo del Toro, James Cameron and Steven Spielberg are interviewed for this documentary.|6.6/10|12|11|1|||||3.6/5|246
771315831|Kung Fu Panda 3|Alessandro Carloni, Jennifer Yuh Nelson|Animation|Jan 29, 2016|Jun 28, 2016|$128,341,070|PG (for martial arts action and some mild rude humor)|94|DreamWorks Animation|Jonathan Aibel, Glenn Berger|In 2016, one of the most successful animated franchises in the world returns with its biggest comedy adventure yet, KUNG FU PANDA 3. When Po's long-lost panda father suddenly reappears, the reunited duo travels to a secret panda paradise to meet scores of hilarious new panda characters. But when the supernatural villain Kai begins to sweep across China defeating all the kung fu masters, Po must do the impossible-learn to train a village full of his fun-loving, clumsy brethren to become the ultimate band of Kung Fu Pandas! (C) Fox|6.9/10|169|146|23|6.4/10|35|27|8|3.9/5|99,681
771354633|Stand Clear Of The Closing Doors|Sam Fleischner|Drama|May 23, 2014|Jun 14, 2016|$7,000|NR|130|Oscilloscope Pictures|Rose Lichter-Marck, Micah Bloomberg|Directed by Fleischner from a script by Rose Lichter-Mark and Micah Bloomberg, STAND CLEAR OF THE CLOSING DOORS tells the story of Ricky, a 13-year old boy with Asperger's Syndrome who gets lost one day in the New York City subway system. While his mother frantically searches for him above ground, the sensory-sensitive Ricky is exposed to the cacophony, eccentricity, and menace found in New York's underground (including some scenes shot during Hurricane Sandy, which came to figure into the film's story), resulting in a truly authentic view into both the wonders and the horrors of what lies below. (c) Oscilloscope|7.9/10|31|27|4|8.1/10|9|7|2|3.2/5|607
771361365|The Young Messiah|Cyrus Nowrasteh|Drama|Mar 11, 2016|Jun 14, 2016||PG (for some violence and thematic elements)|103|Focus Features|Cyrus Nowrasteh, Betsy Giffen Nowrasteh|The inspiring and unique story of seven-year-old Jesus Christ and His family as they come to a fuller understanding of His divine nature and purpose.|5.4/10|37|17|20|3.5/10|8|1|7|3.6/5|5,939
771362219|The Keeper of Lost Causes (Kvinden i buret)|Mikkel Norgaard|Art House & International, Comedy, Mystery & Suspense|Jun 17, 2016|Jun 17, 2016||NR|97|IFC Films|Jussi Adler-Olsen, Nikolaj Arcel|Based on the international bestseller, the riveting first film in the Department Q series introduces maverick detective Carl Mørck (Nikolaj Lie Kaas) who, after majorly botching an assignment, is relegated to reviewing cold cases. With his new partner (Fares Fares), the moody Mørck begins digging into the unsolved disappearance of a high-ranking female politician (Sonja Richter) who supposedly committed suicide but whose body was never recovered--a mystery that plunges the investigators into a dark and disturbing conspiracy. A nonstop series of ingenious twists and shocking surprises keep the suspense simmering in this stylish thriller.|5.8/10|26|18|8|5.8/10|6|4|2|3.5/5|978
771362417|Midnight Special|Jeff Nichols|Drama, Science Fiction & Fantasy|Mar 18, 2016|Jun 21, 2016|$3,324,164|PG-13 (for some violence and action)|111|Warner Bros. Pictures|Jeff Nichols|Michael Shannon, Joel Edgerton, and Kirsten Dunst star in writer/director Jeff Nichols' drama about a father and his eight-year-old son who go on the lam upon discovering that the boy possesses mysterious powers. ~ Jason Buchanan, Rovi|7.3/10|221|183|38|7.3/10|42|34|8|3.5/5|22,165
771366842|Australia's Lost Gold (Lasseter's Bones)|Luke Walker|Documentary|May 27, 2016|Jun 21, 2016||NR|104|Level 33 Entertainment|Luke Walker|In 1931, Harold Lasseter's body was found in the Central Australian desert. His diary revealed he'd discovered gold -- worth billions of dollars today -- but he'd give it all away for a loaf of bread and a chance at survival. The gold has never been found. Filmmaker Luke Walker finds Lasseter's 85 year-old son, still wandering the desert trying to find the gold that killed his father. Is it still possible to piece together the fragments of history Lasseter left behind? Armed with a camera, Walker chases his footsteps in hopes to unravel the tangle of myths, lies and legend that remain buried with Lasseter's bones. But as he follows his last few steps he finds himself closer to the gold than anyone has been for 80 years. Do you dare join the adventure and take part in the quest for Australia's Lost Gold?|6.3/10|7|6|1|||||3.7/5|283
771368682|London Has Fallen|Babak Najafi|Action & Adventure|Mar 4, 2016|Jun 14, 2016||R (for strong violence and language throughout)|120|Focus Features|Creighton Rothenberger, Katrin Benedikt, Chad St. John, Christian Gudegast|"The sequel to the worldwide smash hit ""Olympus Has Fallen."" The story begins in London, where the British Prime Minister has passed away under mysterious circumstances. His funeral is a must-attend event for leaders of the western world. However, what starts out as the most protected event on Earth turns into a deadly plot to kill the world's most powerful leaders, devastate every known landmark in the British capital, and unleash a terrifying vision of the future. Only three people have any hope of stopping it: the President of the United States (Aaron Eckhart), his formidable Secret Service head (Gerard Butler), and an English MI-6 agent who rightly trusts no one. (C) Focus"|4/10|189|50|139|3.3/10|34|4|30|3.3/5|36,680
771375521|45 Years|Andrew Haigh|Drama|Dec 23, 2015|Jun 14, 2016|$3,489,919|R (for language and brief sexuality)|95|Sundance Selects|Andrew Haigh|There is just one week until Kate Mercer's forty-fifth wedding anniversary and the planning for the party is going well. But then a letter arrives for her husband. The body of his first love has been discovered, frozen and preserved in the icy glaciers of the Swiss Alps. By the time the party is upon them, five days later, there may not be a marriage left to celebrate.|8.6/10|192|186|6|9.2/10|38|37|1|3.5/5|13,681
