771039065|Bridesmaids|Paul Feig|Comedy|May 13, 2011|Sep 20, 2011|$166,500,000|R (for some strong sexuality, and language throughout)|125|Universal Studios|Annie Mumolo, Kristen Wiig|This spring, Universal Pictures and producer Judd Apatow (Knocked Up, The 40-Year-Old Virgin) invite you to experience Bridesmaids. Kristen Wiig leads the cast as Annie, a maid of honor whose life unravels as she leads her best friend, Lillian (Maya Rudolph), and a group of colorful bridesmaids (Rose Byrne, Melissa McCarthy, Wendi McLendon-Covey and Ellie Kemper) on a wild ride down the road to matrimony. Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she'll show Lillian and her bridesmaids just how far you'll go for someone you love. -- (C) Universal|7.6/10|283|253|30|7.4/10|49|41|8|3.9/5|161,313
771040689|The Four Times (Le Quattro Volte)|Michelangelo Frammartino|Art House & International, Drama, Special Interest|Mar 30, 2011|Sep 13, 2011|$152,530|NR|88|Lorber Films|Michelangelo Frammartino|"An idyllic village in Italy's mountainous region of Calabria is the setting for LE QUATTRO VOLTE, an exquisitely filmed take on the cycles of life. Structured in four parts, per its title (""four times""), it opens with a shepherd tending his herd of goats, then shifts focus to one goat in particular, the tree under which he seeks shelter, and the industrialized fate of that plant. A.O. Scott of The New York Times writes: ""(Its) view of nature is among the most profound, expansive and unsettling I have ever encountered on film. There is virtually no dialogue, yet the film is far from silent: the rustling of trees, the sounds of agricultural labor, the barking of a dog and in particular the cries of goats supply a meaning that transcends words, while Mr. Frammartino's eye for both comedy and mystery produces compositions that are so strange and memorable that they seem to reinvent the very act of perception."" -- (C) Lorber"|8/10|53|49|4|8.5/10|16|15|1|3.7/5|1,966
771041145|X-Men: First Class|Matthew Vaughn|Action & Adventure, Drama, Science Fiction & Fantasy|Jun 3, 2011|Sep 9, 2011|$145,300,000|PG-13 (for intense sequences of action and violence, some sexual content including brief partial nudity and language)|132|20th Century Fox|Jane Goldman, Ashley Edward Miller, Zack Stentz, Matthew Vaughn|X-Men: First Class unveils the epic beginning of the X-Men saga - and a secret history of the Cold War and our world at the brink of nuclear Armageddon. As the first class discovers, harnesses, and comes to terms with their formidable powers, alliances are formed that will shape the eternal war between the heroes and villains of the X-Men universe. -- (C) Fox|7.4/10|285|245|40|6.8/10|49|34|15|4/5|183,908
771197495|Incendies|Denis Villeneuve|Drama|Apr 22, 2011|Sep 13, 2011|$6,857,096|R (for some strong violence and language)|130|Sony Pictures Classics||Director Denis Villeneuve adapts Wajdi Mouawad's play concerning a pair of twins who make a life-altering discovery following the death of their mother. Upon learning that their absentee father is still very much alive and they also have a brother they have never met, the pair travels to the Middle East on a mission to uncover the truth about their mystery-shrouded past. ~ Jason Buchanan, Rovi|7.9/10|121|112|9|7.8/10|36|31|5|4.3/5|17,774
771200416|Nostalgia for the Light|Patricio Guzmán|Art House & International, Documentary, Drama|Mar 18, 2011|Sep 13, 2011|$96,142|NR|90|Icarus Films|Patricio Guzmán|"For his new film master director Patricio Guzmán, famed for his political documentaries (THE BATTLE OF CHILE, THE PINOCHET CASE), travels 10,000 feet above sea level to the driest place on earth, the Atacama Desert, where atop the mountains astronomers from all over the world gather to observe the stars. The sky is so translucent that it allows them to see right to the boundaries of the universe. The Atacama is also a place where the harsh heat of the sun keeps human remains intact: those of Pre-Columbian mummies; 19th century explorers and miners; and the remains of political prisoners, ""disappeared"" by the Chilean army after the military coup of September, 1973 So while astronomers examine the most distant and oldest galaxies, at the foot of the mountains, women, surviving relatives of the disappeared whose bodies were dumped here, search, even after twenty-five years, for the remains of their loved ones, to reclaim their families' histories. Melding the celestial quest of the astronomers and the earthly one of the women, NOSTALGIA FOR THE LIGHT is a gorgeous, moving, and deeply personal odyssey..--(c) Icarus"|8.5/10|46|46|0|8.8/10|14|14|0|4/5|3,528
771205009|The Strange Case Of Angelica|Manoel de Oliveira|Art House & International, Drama, Science Fiction & Fantasy|Dec 29, 2010|Sep 20, 2011|$47,743|NR|94|Cinema Guild|Manoel de Oliveira|The new film from master filmmaker Manoel de Oliveira, The Strange Case of Angelica is a magical tale about a young photographer who falls madly in love with a woman he can never have, except in his dreams. Late one night, Isaac is summoned by a wealthy family to take the last photograph of a young bride, Angelica, who mysteriously passed away. Arriving at their estate, Isaac is struck by Angelica's beauty, but when he looks through his lens, something strange happens - the young woman appears to come to life. From that moment, Isaac will be haunted by Angelica day and night. -- (C) Cinema Guild|7.6/10|26|22|4|7.2/10|9|7|2|2.9/5|6,815
771205733|Bill Cunningham New York|Richard Press|Documentary, Musical & Performing Arts|Mar 16, 2011|Sep 19, 2011|$1,510,026|NR|84|Zeitgeist Films||"""We all get dressed for Bill,"" says Vogue editrix Anna Wintour. The ""Bill"" in question is 80+ New York Times photographer Bill Cunningham. For decades, this Schwinn-riding cultural anthropologist has been obsessively and inventively chronicling fashion trends and high society charity soirées for the Times Style section in his columns ""On the Street"" and ""Evening Hours."" Documenting uptown fixtures (Wintour, Tom Wolfe, Brooke Astor, David Rockefeller-who all appear in the film out of their love for Bill), downtown eccentrics and everyone in between, Cunningham's enormous body of work is more reliable than any catwalk as an expression of time, place and individual flair. In turn, Bill Cunningham New York is a delicate, funny and often poignant portrait of a dedicated artist whose only wealth is his own humanity and unassuming grace. -- (C) Zeitgeist films"|7.9/10|72|71|1|8.2/10|24|24|0|4.3/5|4,023
771208737|Good Neighbors|Jacob Tierney|Drama, Mystery & Suspense|Jul 29, 2011|Sep 27, 2011|$6,805|R (adult situations/language, nudity, sex, violence)|98|Magnolia Pictures|Jacob Tierney|Neighbors Spencer (Scott Speedman) and Louise (Emily Hampshire) have bonded over their fascination with a recent string of murders terrorizing their community. When a new tenant named Victor (Jay Baruchel) arrives in the building, all three quickly hit it off. But as they soon discover, each of them has their own dark secret. As the violence outside mounts, the city retreats indoors for safety. But the more time these three spend together in their apartment building, the clearer it becomes that what they once thought of as a safe haven is as dangerous as any outside terrors they could imagine. Smart dialogue, strong performances and jarring thrills give this film all the elements of a great mystery. -- (C) Magnolia|5.9/10|30|20|10|6.5/10|11|7|4|2.9/5|2,576
771208745|Yves Saint Laurent - L'amour fou|Pierre Thoretton|Art House & International, Documentary, Musical & Performing Arts|May 13, 2011|Sep 27, 2011|$298,781|NR|100|IFC Films|Pierre Thoretton, Eve Guillou|The public life of Yves Saint Laurent was as extravagant as it was decadent, as a design prodigy and then the grand couturier of a fashion empire, he influenced fifty years of style - but few are familiar with the private life of the legend. In Pierre Thoretton's L'AMOUR FOU, Pierre Berge, the man with which YSL shared four decades of his life and love, reflects on the equally extravagant history of their personal relationship. Framed around the 2009 auction of the priceless, elaborate art collection amassed by Yves and Pierre personally over several decades, this extraordinary documentary provides an unprecedented look at the life of the mythic personality, whose personal life matched his public for elegance, extravagance and passion. An Official Selection of the Toronto and Tribeca Film Festivals, L'AMOUR FOU is an un-missable film event for fans of documentary film and fashion die-hards alike. --(c) IFC|6.2/10|48|29|19|6.5/10|18|10|8|3.4/5|503
771210968|Viva Riva!|Djo Munga|Art House & International, Drama|Jun 10, 2011|Sep 27, 2011|$61,759|R (for strong sexuality, graphic nudity, brutal violence, language and some drug use)|96|Music Box Films|Djo Munga|A small time hustler thinks he's got a big score ahead of him if he can stay out of the way of some underworld rivals in this stylish action drama from the Democratic Republic of Congo. Riva (Patsha Bay Mukana) is a guy who is smart, ambitious and willing to bend the rules, but he hasn't made much of a windfall from his talents until he discovers a secret stockpile of gasoline in Kinshasa. Fuel is hard to find, and Riva knows he can move the gas for a premium price, but he's not the only one who is looking to make some fast money off the petrol. Riva's main rival is Azor (Diplome Amekindra), a local crime kingpin with a fearsome reputation, but Riva gets on his bad side not only by attempting to sell the gasoline before Azor can strike a deal, but by trying to steal away Azor's wife, the very desirable Nora (Manie Malone). ~ Mark Deming, Rovi|6.7/10|59|51|8|6.8/10|17|13|4|3.2/5|910
