771385724|Kundo: Age of the Rampant|Jong-bin Yun|Action & Adventure|Aug 29, 2014|Oct 21, 2014||NR|100|Well Go USA|Jeon Cheol-Hong|1859. The last days of the Joseon Dynasty, where the wages of greed bring poverty and death. A pack of bandits - calling themselves KUNDO - rise against the tyrants, stealing from the rich and giving to the poor. In an era where status is decided by birth, this band of thieves risks their lives for honor, in the name of the poor and oppressed. But for one man, a debt of bloody revenge is owed to the aristocrat that robbed him of his family and his name. (c) Well Go USA|6.4/10|11|9|2|7/10|7|6|1|3.6/5|519
17239|Topkapi|Jules Dassin|Action & Adventure, Classics, Comedy, Drama, Mystery & Suspense||Oct 7, 2014||NR|122|United Artists|Monja Danischewsky|After years of enduring movie lampoons of his 1955 crime-caper classic Rififi, director Jules Dassin topped them all with his own spoof, Topkapi. It's a rather disreputable crew that teams for the elaborate jewel theft masterminded by Maximillian Schell. Sexy Melina Mercouri (Mrs. Dassin) is probably the best of the batch: the others are faffling Robert Morley, unreliable Gilles Segal and Jess Hahn. Bumbling Peter Ustinov (who won an Oscar for his performance) is duped into helping the thieves, and soon finds himself uneasily straddling both sides of the law. As in Rififi, the theft itself (taking place in Istanbul's Topkapi Palace museum) is played out in near-complete silence. We won't tell you how the crooks are foiled; just be advised that money flies out the door when something else flies in the window. Topkapi was based on The Light of Day, a somewhat more somber novel by Eric Ambler. ~ Hal Erickson, Rovi|7.7/10|20|18|2|6.6/10|5|4|1|3.5/5|2,130
18423|Billion Dollar Brain|Ken Russell|Action & Adventure, Art House & International, Classics, Drama, Mystery & Suspense|Jan 1, 1967|Oct 7, 2014||NR|111|MGM|Len Deighton, John P. McGrath|Harry Palmer (Michael Caine), the reluctant secret agent from The Ipcress File (1965) and Funeral in Berlin (1966) -- both (like the source for this movie) based on novels by Len Deighton -- is back again in Ken Russell's Billion Dollar Brain. Having left Britain's espionage service, Palmer is scraping out a living as a private investigator, but he's still willing to give his old boss Colonel Ross (Guy Doleman) the bum's rush out of his office when he comes calling, offering a raise and promotion if he'll return. But Palmer ends up working for Her Majesty's government anyway -- a letter arrives, with a key and money, and telephoned instructions by a mechanical voice connect him up with a carefully sealed parcel (filled with what an x-ray reveals as eggs) that he must transport to Helsinki. No sooner does he get there than he discovers that an old friend, Leo Newbigin (Karl Malden), and his young lover Anya (Françoise Dorléac) are behind the trip, and that the man who was supposed to receive the parcel is dead. The eggs contain dangerous viruses stolen from a secret British laboratory, and England wants them back and wants to know why they were stolen. That assignment immerses Palmer in a deadly game of deception, double-dealing, and triple-crosses on all sides, as he finds that Leo is working for a privately operated intelligence network, set up by a rabidly right-wing Texas oil man, General Midwinter (Ed Begley Sr.). The billion-dollar super-computer of the title, built by Midwinter, runs a network of spies and assassins aimed at the destruction of the Soviet Union. That interests Palmer's old friend, Soviet security chief Colonel Stok (Oskar Homolka, in an almost movie-stealing performance), very much, and he, too, wants to know what Palmer knows. And then there's Leo, who has taken millions from Midwinter, supposedly to establish a secret underground in Latvia, waiting for the signal to rise up against the Soviets occupying their country that will spread across the Baltics and beyond and bring down the Soviet government. He's taken the money, but all Harry find when he goes into Latvia is motley bunch of broken-down black marketeers whose orders are to kill him and make it look like the work of the Soviets. And there's Anya, who is sleeping with Leo, trying to seduce Harry, and seems to have an agenda all her own, but in whose interest? If it's all a little confusing, so was the book on which it was based, but there's enough striking visual material, courtesy of cinematographer Billy Williams, and engrossing performances (and a wry sensibility), courtesy of director Ken Russell and screenwriter John McGrath, that the leaps in plot, logic, and setting don't matter that much, and it is great fun. ~ Bruce Eder, Rovi|5.9/10|6|3|3|||||3/5|2,576
246188649|Los Angeles Plays Itself|Thom Andersen|Documentary, Drama, Musical & Performing Arts, Special Interest, Television|Jan 1, 2003|Oct 13, 2014||NR|169|Submarine Entertainment|Thom Andersen|"CalArts professor Thom Andersen directs the digital video essay film Los Angeles Plays Itself, titled after a gay porn classic by Fred Halsted (L.A. Plays Itself). Using clips from well-known mainstream movies to lesser-known obscurities, Andersen explores the myths and realities of the city as produced by Hollywood and as viewed by contemporary philosophy. He divides the film into three segments: ""The City as Background,"" ""The City as Character,"" and ""The City as Subject."" In addition to the pre-manufactured images, he also provides footage of the actual landscape, showcasing structures like Union Station and LAX. His commentary touches on various political and social views of the city, often voiced through criticism or praise of other filmmakers and their work. Encke King delivers the narration. Los Angeles Plays Itself was shown at the 2003 Toronto Film Festival."|8.2/10|45|43|2|8.2/10|22|21|1|3.9/5|1,064
418681977|True Confessions|Ulu Grosbard|Drama, Mystery & Suspense|Jan 1, 1981|Oct 7, 2014||R|108|MGM|John Gregory Dunne, Joan Didion|"Adapted by John Gregory Dunne and Joan Didion from Dunne's novel, True Confessions uses the still-unsolved ""Black Dahlia"" murder as the foundation for a devastating attack on big-city corruption -- in which it appears that many of the perpetrators wear clerical collars. In, 1948 Los Angeles detective Tom Spellacy (Robert Duvall) is assigned to investigate the death of a priest, who apparently suffered a heart attack while being serviced by a prostitute. Meanwhile, Tom's brother, young Catholic monsignor Des Spellacy (Robert De Niro), is reluctantly currying favor with crooked contractor Jack Amsterdam (Charles Durning), the better to finance an expansion of Des' church. The unifying factor between Tom and Des, beyond their sibling relationship, turns out to be the grisly murder of a hooker. The key words in the labyrinthine proceedings are power, ambition, and hypocrisy. ~ Hal Erickson, Rovi"|8.1/10|12|9|3|8.8/10|6|3|3|3.3/5|2,749
770685015|Sidewalk Stories|Charles Lane|Comedy, Drama|Jan 1, 1989|Oct 7, 2014||R|97|Carlotta Films US|Charles Lane|A young artist living in New York, tries to make a living sketching passers-by on the street. He survives on his meager means and has found refuge in an abandoned building. One night, on the corner of a back alley, he finds a little girl whose father has just been murdered. While struggling to take care of her, he meets a young rich woman who immediately falls in love with this awkward couple. Twenty years before The Artist, Sidewalk Stories portrays the friendship of a tramp and a child, in a moving and funny homage to Chaplin's The Kid. Both witty and tender, Charles Lane's gorgeous black and white comedy pays tribute to the silent film era, as well as capturing the life of homeless New Yorkers.|8.9/10|5|5|0|||||3.7/5|121
770800063|Level Five|Chris Marker|Documentary, Drama, Romance|Aug 15, 2014|Oct 7, 2014||NR|106|Icarus Films|Chris Marker|The cult favorite 1996 film centers around a video game developer named Laura, played with quiet intensity by Catherine Belkhodja. Working on a game about the Battle of Okinawa, she becomes increasingly drawn into her work an fascinated by the island's history: in the devastating WWII battle that preceded the atomic bombings at Hiroshima and Nagasaki, 150,000 Japanese were killed, many by suicide. (C) Icarus Films|7.8/10|17|17|0|8.3/10|5|5|0|3.1/5|247
771217675|Radio Free Albemuth|John Alan Simon|Drama, Science Fiction & Fantasy|Jun 27, 2014|Oct 7, 2014|$169,298|R (for some language, drug use and brief violence)|111|Freestyle Releasing|John Alan Simon|From sci-fi author Philip K. Dick (Blade Runner, Minority Report, A Scanner Darkly) comes his most personal and prophetic thriller to date. It's 1985 in an alternate reality and Berkeley record store clerk Nick Brady (Jonathan Scarfe, Perception) begins to experience strange visions transmitted from an extra-terrestrial source he calls VALIS. He uproots his family and moves to Los Angeles where he becomes a successful music executive with a secret mission to overthrow the oppressive government led by US President Fremont (Scott Wilson - The Walking Dead). With the help of his best friend, sci-fi writer, Philip K. Dick himself (Shea Whigham - Boardwalk Empire, American Hustle) and a beautiful, mysterious woman named Silvia (Alanis Morissette - Weeds), Nick finds himself drawn into a conspiracy of cosmic, mind-shattering proportions. Although it might cost them their freedom or even their lives, they join forces to expose the dangerous truth about the corrupt regime.(C) Freestyle|4.4/10|11|4|7|0/10|5|3|2|3.4/5|398
771242836|Advanced Style|Lina Plioplyte|Comedy, Documentary, Drama, Special Interest|Sep 26, 2014|Oct 6, 2014|$6,500|NR|72|BOND/360|Ari Cohen, Lina Plioplyte|Street style photographer Ari Seth Cohen and director Lina Plioplyte dive into the personal lives of New York City's most fashionable women over 60. In an industry obsessed with youth, these older women dispel conventional ideas about beauty and aging and prove that with age comes grace, confidence, boldness, flair and new, unimagined opportunities for fame and fortune. (c) Bond360|6.9/10|36|32|4|7.1/10|11|9|2|3.8/5|486
771315289|Blackbird|Jason Buxton|Drama|May 10, 2013|Oct 6, 2014||PG-13|103|Blackbird Pictures|Jason Buxton|"BLACKBIRD is a film about a troubled teen who is falsely accused of planning a Columbine shooting scenario. It all begins when an unlikely bond forms between SEAN RANDALL (Connor Jessup) and a preppy teenage girl named DEANNA ROY (Alexia Fast). Deanna's boyfriend is deeply threatened by Sean and Deanna's friendship, resulting in a violent confrontation. Seeking to protect himself, Sean issues a death threat online, and is swiftly arrested. When the police raid Sean's home, they find rifles, shotguns, knives and ammunition - all property of Sean's father RICKY (Michael Buie), an avid hunter. They also find a sup- posed ""revenge plan"" targeting over twenty people who have tormented Sean. The authorities and the media proclaim another Columbine situation has been narrowly averted, and soon Sean faces a terrifying imprisonment in a youth detention facility. Sean's only hope is to overcome his dark image, and prove his innocence to Deanna and to his community. (c) Official Site"|5.8/10|7|4|3|||||3.8/5|203
