771258129|Batman: Year One|Sam Liu, Lauren Montgomery|Action & Adventure, Animation||Oct 18, 2011||PG-13|65|Warner Bros.|Frank A Miller, Tab Murphy|When Gotham City is in desperate need of heroes, two men take a stand for justicebut on opposite sides. Bruce Wayne returns home after years abroad to become a crimefighter, just as honest cop Lt. James Gordon moves to Gotham and finds corruption at every level. When Bruce becomes the masked vigilante Batman, the city explodes as his new nemesis Catwoman, the mob and Gordon all close in! Don't miss this thrilling DC Universe Animated Original Movie based on the groundbreaking story by Frank Miller and featuring two-time Emmy (R) Award winner Bryan Cranston, Ben McKenzie, Katee Sackhoff, Eliza Dushku and Alex Rocco in its stellar voice cast. Experience a bold and dynamic vision of the Dark Knight's first year in action and the start of his enduring friendship with Jim Gordon.|6.6/10|8|7|1|||||3.8/5|4,093
771267578|Beats Rhymes & Life: The Travels of a Tribe Called Quest|Michael Rapaport|Documentary, Musical & Performing Arts|Jul 8, 2011|Oct 18, 2011|$1,000,000|R (for language)|98|Sony Pictures Classics||A documentary film directed by Michael Rapaport about one of the most influential and groundbreaking musical groups in hip-hop history. Having released five gold and platinum selling albums within eight years, A Tribe Called Quest has been one of the most commercially successful and artistically significant musical groups in recent history, and regarded as iconic pioneers of hip hop. The band's sudden break-up in 1998 shocked the industry and saddened the scores of fans, whose appetite for the group's innovative musical stylings never seems to diminish. A hard-core fan himself, Rapaport sets out on tour with A Tribe Called Quest in 2008, when they reunited to perform sold-out concerts across the country, almost ten years after the release of their last album, The Love Movement. -- (C) Sony Classics|7.4/10|59|53|6|7.7/10|25|24|1|4.2/5|4,005
14354|Dead Heat|Mark Goldblatt|Action & Adventure, Comedy, Horror, Mystery & Suspense|May 6, 1988|Sep 20, 2011||R (adult situations)|97|LionsGate Entertainment|Terry Black, Darren Star|Roger Mortis and Doug Bigelow are cops that are chasing crooks that are dead serious about crime. Or should I say they are chasing dead crooks perpetrating serious crimes? Seems some nutcase has learned how to bring back the dead and is sending them on crime sprees. Now these indestructable goons are in the way of officers Mortis and Bigelow. To even things up, when Mortis is killed (in the line of duty, of course) he gets a jump start from the Resurrection machine and takes the fight to the zombie bad guys.|3.3/10|9|1|8|||||2.9/5|6,187
364546730|The Phantom Carriage|Victor Sjöström|Art House & International, Drama, Horror, Science Fiction & Fantasy|Jan 1, 1920|Sep 26, 2011||NR|89|Criterion Collection|Victor Sjöström|David Holm (Victor Sjostrom) is the abusive husband who finds his wife (Hilda Borgstrom) has left him after he is released from prison. He vows vengeance for her abandonment in his hour of need. The couple is reunited in a Salvation Army mission where David convinces his estranged wife to reconcile their differences. Edith Larssen (Astrid Holm) aids in bringing the troubled couple together. A year later, David has regressed to his alcoholic ways and sees the messenger of death in a harrowing dream. He rushes to save his wife from suicide as she contemplate the murder of the couple's children in this implausible melodrama.|9/10|12|12|0|||||4.2/5|1,458
770783549|Thor|Kenneth Branagh|Action & Adventure, Drama, Science Fiction & Fantasy|May 6, 2011|Sep 13, 2011|$181,015,141|PG-13 (for sequences of intense sci-fi action and violence)|115|Paramount Pictures|Zack Stentz, Ashley Edward Miller, Mark Protosevich, Don Payne|The epic adventure Thor spans the Marvel Universe from present day Earth to the mystical realm of Asgard. At the center of the story is The Mighty Thor, a powerful but arrogant warrior whose reckless actions reignite an ancient war. As a result, Thor is banished to Earth where he is forced to live among humans. When the most dangerous villain of his world sends its darkest forces to invade Earth, Thor learns what it takes to be a true hero.-- (C) Paramount Pictures|6.7/10|281|217|64|6.3/10|50|32|18|3.8/5|245,844
770803992|Bride Flight|Ben Sombogaart|Art House & International, Classics, Drama|Jun 10, 2011|Sep 20, 2011|$497,252|R (for a strong sex scene and some graphic nudity)|130|Music Box Films|Marieke van der Pol|A forbidden love, an impossible choice, a secret pact. Eager to escape the damp and suffocating atmosphere of post-war Holland, Dutch beauties Marjorie, Ada and Esther meet each other on the immigration flight to New Zealand, en route to join their future husbands, who are already settled there.During the flight the three young women befriend Frank, a young man who is also immigrating to seek a prosperous life in New Zealand. In their early years in this new country, the lives of Marjorie, Esther, Ada and Frank become entangled in brief relationships of love, lust and family before losing touch. It is only when the women reunite again fifty years later at Frank's funeral that they discover how much their lives had become intertwined through their different relationships with Frank. Inspired by the true story of the Last Great Air Race from London to Christchurch in October 1953, the KLM aircraft that won the race carried 40 Dutch immigrants to New Zealand. -- (C)Music Box|6.3/10|38|26|12|6.7/10|21|17|4|3.7/5|1,310
770814748|True Legend|Woo-ping Yuen|Action & Adventure, Art House & International, Drama|May 13, 2011|Sep 13, 2011|$62,199|R (for sequences of battle violence and brutal fighting)|116|Indomina Media|Christine To|"Yuen Woo Ping (The Matrix trilogy, Kill Bill Volumes I and II, Crouching Tiger, Hidden Dragon and Hero) brings you True Legend, a heart pounding epic about the timeless battle between good and evil. Su Can's (Vincent Zhao) respectable life is obliterated when his vengeful brother, Yuan (Andy On), returns from war armed with the deadly Five Venom Fists. Weakened but not destroyed, Su Can learns a never-before-seen form of martial arts: the Drunken Fist. Armed with this new power, he returns home to honor his family through retribution by taking on his brother in a battle to become the ultimate warrior. Packed with distinct fighting styles-including MMA, knife combat and sweeping aerial stunts- and starring martial arts legends Michelle Yeoh, David Carradine and Jay Chou, True Legend has Phillip French of The Observer raving, ""It opens with one of the best action sequences I've ever seen."" --(c) Indomina Media"|5.9/10|38|24|14|5.7/10|13|8|5|3.4/5|4,236
770814817|Hesher|Spencer Susser|Drama|May 13, 2011|Sep 13, 2011|$300,000|R (for disturbing violent content including graphic dialogue, pervasive language, and drug content -- some in the presence of a child)|105|Newmarket Films|David Michôd, Spencer Susser|Loud music. Pornography. Burning **** to the ground. These are a few of Hesher's favorite things. And they are what Hesher (Joseph Gordon Levitt) brings into the lives of TJ (Devin Brochu) and his father, Paul (Rainn Wilson) when he takes up residence in their garage uninvited. Grief-stricken by the loss of TJ's mother in a car accident, Paul can't muster the strength to evict the strange squatter, and soon the long-haired, tattooed Hesher becomes a fixture in the household. Like a force of nature, Hesher's anarchy shakes the family out of their grief and helps them embrace life once more. --(c) New Market Films|5.7/10|72|38|34|5.2/10|29|13|16|3.4/5|19,533
770818741|Today's Special|David Kaplan|Comedy|Nov 19, 2010|Sep 20, 2011|$317,831|R (for language)|99|Inimitable Pictures|Aasif Mandvi, Jonathan Bines|Samir (Aasif Mandvi, The Daily Show with Jon Stewart, THE LAST AIRBENDER) is a sous chef who dreams of becoming the head chef at an upscale Manhattan restaurant. When he is passed over for a promotion he impulsively quits and lets his co-worker Carrie (Jess Weixler, TEETH) know that he intends to go to Paris and apprentice under a master French chef. Dreams must be put aside though after his father Hakim (Harish Patel, RUN FAT BOY RUN) has a heart attack and Samir is forced to take over Tandoori Palace, the nearly bankrupt family restaurant in Jackson Heights. Samir's relationship with his parents and his heritage is immediately put to the test. He has been estranged from his father since the death of his older brother, and his mother Farrida, (played by legendary cookbook writer and actor, Madhur Jaffrey), is consumed with finding a wife for her remaining son. While Samir is being forced to forsake his dreams, he is desperately trying to master Indian cooking to salvage the family business. Luckily, he crosses paths with Akbar, a taxi driver, passionate chef, and worldly raconteur (portrayed by the icon of Indian cinema, Naseeruddin Shah, MONSOON WEDDING). Akbar inspires Samir and teaches him to trust his senses more than recipes; to stop measuring his life, and to start truly living it. With Akbar's guidance, Samir has a chance to rediscover his heritage and his passion for life through the enchanting art of cooking Indian food. -- (C) Official Site|6.6/10|31|25|6|6.5/10|15|10|5|3.7/5|2,054
