770686698|Jack and Jill vs. the World|Vanessa Parise|Comedy, Romance|Apr 18, 2008|Jun 17, 2008||PG-13 (for sexual content and brief strong language)|87|First Look|Vanessa Parise, Peter Stebbings|A man learns about life and love from someone who has only so much of each to spare in this romantic comedy-drama. Jack (Freddie Prinze Jr.) is an advertising executive in his early Thirties who has grown jaded before his time; he devotes his life to his work but doesn't believe in it, and is trapped in a cycle of habits and routines. One day, Jack meets Jill (Taryn Manning), a beautiful young woman who clearly has no idea how to get around New York; Jack helps give her directions and is soon taken by her charm and enthusiasm for life, even if he's too cynical to share her sunny optimism. Learning that Jill needs a place to stay, Jack offers to let her stay at his place, and while the arrangement is meant to be platonic, it doesn't take long for a romance to blossom between them. Jill encourages them to develop a manifesto for responsible and compassionate living and Jack's heart begins to open up, but when Jill begins disappearing in the evenings he suspects that something is wrong. While Jack imagines at first that Jill's met someone else, the truth is more serious -- she's living with cystic fibrosis and despite regular treatments has only so much time left. Jack and Jill Vs. The World was written, produced and directed by Vanessa Parise, who also appears in the supporting cast with Robert Forster and Charles Martin Smith.|3.7/10|8|2|6|||||2.9/5|2,189
770684516|The Hammer|Charles Herman-Wurmfeld|Comedy|Apr 26, 2007|Jun 24, 2008|$400,000|R (for brief language)|93|IFC Films|Kevin Hench, Charles Hench|Can a guy edging into middle age become a success fighting guys half his age? That's the big question behind this independent comedy. Jerry Ferro (Adam Carolla) is almost 40 years old, and he's spent most of his life going nowhere -- and taking his own sweet time getting there. While Jerry enjoyed some success as an amateur boxer when he was young, these days he's out of shape, drinks too much, and scrapes by working in construction. Through his work as a handyman, Jerry has landed a part-time job teaching boxing at a gym in Pasadena, though none of his students are likely to ever move beyond sparring as a hobby. One day, one of Jerry's old friends, Eddie Bell (Tom Quinn), stops by the gym with a promising new fighter he's training. Since he's short on sparring partners, Eddie asks Jerry to step into the ring with the young boxer, and while it's clear that Jerry is in lousy shape and out of practice, he also manages to knock out the challenger with one well-placed punch. Eddie is convinced Jerry still has what it takes, and offers to help Jerry make a comeback, confident that despite his age he can land him a spot on the U.S. Olympic Boxing Team. Also starring Heather Juergensen, The Hammer received its world premiere at the 2007 Tribeca Film Festival.|6.3/10|40|32|8|6.4/10|17|14|3|4.2/5|4,920
770683887|Meet The Browns|Tyler Perry|Comedy, Drama, Romance|Mar 21, 2008|Jul 1, 2008|$41,939,392|PG-13 (for drug content, language including sexual references, thematic elements and brif violence)|101|Lionsgate Films|Tyler Perry|Prolific playwright Tyler Perry adapts his popular stage play of the same name in this family-oriented comedy concerning a desperate mother who connects with the family she never knew. Brenda is a single Chicago mother of three who has been struggling for years to keep her kids off of the streets. Suddenly let go from her job with no warning to speak of, the eternally optimistic mother begins to experience a suffocating sense of hopelessness for the very first time in her life. When Brenda receives a death notice claiming that the father she has never met has passed away, she quickly gathers up the kids and sets out for Georgia to attend the funeral. Upon arriving in the Deep South, the once fretful mother is pleasantly surprised to discover that there is a whole side of the family she never knew existed. A crass but good-natured clan that welcomes Brenda and her children with open arms, the Browns' lazy summer afternoons and frequent trips to the county fair offer a much-needed contrast to the stress of surviving in inner city Chicago. Writer/director/actor Perry reprises his role as indomitable, law-breaking grandmother Madea in a comedy that proves sometimes second chances come when you least expect it. ~ Jason Buchanan, Rovi|4.9/10|58|19|39|4.7/10|19|6|13|3.5/5|200,607
770681668|Welcome Home Roscoe Jenkins|Malcolm D. Lee|Comedy|Feb 8, 2008|Jun 17, 2008|$42,168,445|PG-13 (for crude and sexual content, language and some drug references)|114|Universal Pictures|Malcolm D. Lee|"RJ Stevens left behind his modest Southern upbringing and family name to transform into a self-help guru dispensing his ""Team of Me"" philosophy to millions of adoring fans. With a reality-TV-star fiancée and money to burn, there's no piece of the Hollywood dream RJ hasn't achieved. After his parents request that he come home for their 50th wedding anniversary, the TV host packs up his 10-year-old son and diva bride-to-be and heads back to Georgia. It's a chance to prove to his family that he's no longer the awkward kid they relentlessly picked on. At least, that's the plan. But, when his crazy, lovable family calls him on his big-city attitude and challenges him at every turn, RJ is forced to take a hard look at the man he's become. He may be a superstar in L.A., but he's just one of the guys in Dry Springs."|4.4/10|82|19|63|4.9/10|30|10|20|3.3/5|190,279
770680340|Intimate Enemies|Florent Emilio Siri|Art House & International, Drama, Special Interest|Oct 3, 2007|Jun 24, 2008||PG|110|SND|Patrick Rotman, Florent Emilio Siri, Patrick Rotman|Young lieutenant Terrien (BenoÃ (R)t Magimel, Best Actor Cannes 2001 for The Piano Teacher) takes command of an outpost in Algeria, a country fighting for its independence from France. He befriends a local young boy joining his platoon and a disillusioned veteran (Albert Dupontel, Irreversible). War and its atrocities will quickly put his moral values to the test.Based on historical facts, Intimate Enemies presents a very contemporary look at war, exposing the process which can bring soldiers to torture prisoners or allies to become enemies. --© Outsider|5.6/10|14|8|6|5/10|7|3|4|3.5/5|1,370
770679952|Fool's Gold|Andy Tennant|Action & Adventure, Comedy, Romance|Feb 8, 2008|Jun 17, 2008|$70,158,206|PG-13 (for action violence, some sexual material, brief nudity and language)|112|Warner Bros. Pictures|John Clafin, Daniel Zelman, John Claflin, Andy Tennant|"How to Lose a Guy in 10 Days co-stars Kate Hudson and Matthew McConaughey re-team on the big screen for this adventurous tale about a treasure-hunting couple whose eight-year quest for the ultimate prize has left them flat broke and fresh out of gas. Ben ""Finn"" Finnegan (McConaughey) is a treasure hunter who has made it his mission in life to track down the Queen's Dowry -- a legendary collection of 40 chests filled with priceless treasure, and lost at sea in 1715. But in his single-minded quest to track down this sizable booty, Finn has sadly neglected his marriage to his loving wife Tess (Hudson). Tess has grown tired of the hunt, and now she's looking to start her life anew by going to work on the massive yacht of globetrotting billionaire Nigel Honeycutt (Donald Sutherland). But just as Tess begins to relish the freedom on her new, laid-back lifestyle, Finn uses his roughish charm to convince the adventurous baron and his debutante daughter Gemma (Alexis Dziena) that the elusive Spanish treasure is finally within reach. Of course no magnate in his right mind would reject the prospect of tracking down the most mythical treasure on the planet, and now as the hapless Tess is forced on yet another wild goose chase, her husband's former mentor Moe Fitch (Ray Winstone) and a greedy local gangster (Kevin Hart) up the stakes by joining in on the race. ~ Jason Buchanan, Rovi"|3.6/10|144|16|128|3.2/10|39|1|38|3.1/5|356,610
770679311|Sex and Death 101|Daniel Waters|Comedy|Feb 8, 2007|Jul 1, 2008||R (for strong sexual content and language)|117|Anchor Bay Entertainment|Daniel Waters|Upon receiving an e-mail containing the names of every woman he has ever slept with and every women he will ever sleep with, a man set to be married in just one week eschews his wedding plans in favor of seeking out the truth behind the perplexing message in a black comedy written and directed by Heathers screenwriter Daniel Waters. Roderick Blank (Simon Baker) was prepared for a future of predictable, domesticated bliss -- but fate has a funny way of shaking things up when we least expect it. When a mysterious message appears in his inbox and he sets out to discover the origins of the strange communication, he soon finds himself falling for a dangerous black widow named Death Nell (Winona Ryder), who isn't on the list. ~ Jason Buchanan, Rovi|4.3/10|40|10|30|3.8/10|16|3|13|3/5|4,507
770679093|In Bruges|Martin McDonagh|Comedy, Drama|Jan 17, 2008|Jun 24, 2008|$7,550,836|R (for strong bloody violence, pervasive language and some drug use)|107|Focus Features|Martin McDonagh|"Bruges (pronounced ""broozh""), the most well-preserved medieval city in the whole of Belgium, is a welcoming destination for travelers from all over the world. But, for hit men Ray and Ken, it could be their final destination. A difficult job has resulted in the pair being ordered right before Christmas by their London boss Harry to go and cool their heels in the storybook Flemish city for a couple of weeks. Very much out of place amidst the gothic architecture, canals, and cobbled streets, the two hit men fill their days living the lives of tourists. Ray, still haunted by the bloodshed in London, hates the place, while Ken, even as he keeps a fatherly eye on Ray's often profanely funny exploits, finds his mind and soul being expanded by the beauty and serenity of the city. But, the longer they stay waiting for Harry's call, the more surreal their experience becomes, as they find themselves in weird encounters with locals, tourists, violent medieval art, a dwarf American actor shooting a European art film, Dutch prostitutes, and a potential romance for Ray in the form of Chloë, who may have some dark secrets of her own. And, when the call from Harry does finally come, Ken and Ray's vacation becomes a life-and-death struggle of darkly comic proportions and surprisingly emotional consequences."|7.3/10|192|160|32|7.1/10|46|33|13|3.9/5|112,538
770677549|Love and Other Disasters|Alek Keshishian|Comedy, Romance|Sep 9, 2006|Jun 17, 2008||R (for language, including sexual references)|91|Image Entertainment|Alek Keshishian|A hyperactive and high-fashion American transplant living in London and working for Vogue magazine does her best to enhance the lives of those around her while remaining blissfully unaware of the man who longs to profess his true love to her in an ultra-modern romantic comedy produced by Luc Besson and David Fincher and directed by Alek Keshishian. Emily Jackson (Brittany Murphy) lives a charmed life. Always on the go in her Mini Cooper and able to talk until the sun comes up and then some, her fast-paced lifestyle belies a sensitive soul who takes great joy in playing matchmaker for her many friends. It's Emily's gay roommate and constant companion, Peter (Matthew Rhys), who usually becomes the subject of the quirky Cupid's frequent pairings, and when handsome new photographer's assistant Paolo (Santiago Cabrera) arrives at the Vogue offices, Emily makes it her mission to bring the two men together. Unfortunately for the contemporary Holly Golightly, Emily is so busy arranging a love connection between Peter and Paolo that she remains completely blind to the obvious torch carried for her by the one suitor who longs to provide her the with the loving companionship that she so cheerfully arranges for others.|3.5/10|5|1|4|||||3.4/5|6,895
770677320|Cidade dos Homens (City of Men)|Paulo Morelli|Art House & International, Drama|Aug 31, 2007|Jul 1, 2008|$242,655|R (for violent content, language and some sexuality)|106|Miramax Films|Elena Soarez|Two lifelong friends raised amidst the turmoil of Rio de Janeiro's notorious Pool Hall Hill attempt to navigate the treacherous maze of adulthood after celebrating their 18th birthdays and becoming caught up in the city's endless cycle of violence in director Paulo Morelli's companion piece to the Golden Globe-winning drama City of God. Laranjinha (Darlan Cunha) and Acerola (Douglas Silva) may not be bound by blood, but these childhood friends are closer to one another than most brothers. While their friendship has gone a long way in helping them both to cope with the strife that surrounds them, the hard truth is that they will both have to fend for themselves now that they've entered into adulthood. For Laranjinha, entering this stage in life means finding his long-lost father; for Acerola it means finally taking responsibility for his growing family. Now, as Laranjinha's cousin, quick-tempered local drug lord Madrugadão (Jonathan Haagensen), finds his power threatened by his former right-hand man Nefasto (Eduardo BR Piranha), it quickly becomes apparent that a formidable war is brewing in the poverty-stricken shantytown. The brother of Laranjinha's girlfriend, Camila (Naima Silva), looks to be a key component in this battle, threatening to draw a neutral man into a deadly confrontation. Meanwhile, Acerola's wife, Cris (Camila Monteiro), is threatening to move to São Paolo so that her family won't be consumed by the violence that has torn apart so many families before. ~ Jason Buchanan, Rovi|6.7/10|81|61|20|7/10|27|23|4|3.8/5|7,191
